post_id,description,sentiment,len_description,hashtags,num_hasht,comments,likes,mentions,year,month,day,hashtags_r
2.8017692567247334e+18,"Join KOVAL in supporting organizations that make this world a better place. Today we're highlighting the work of a few amazing non-profits and community organizations we've been honored to work with over the past few weeks: <U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
Station Kharkiv - Providing assistance to Ukrainian refugees throughout Crimea, Donetsk, and Luhansk regions. @station_kharkiv<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
New Moms Chicago - Strengthening families by partnering with young moms as they progress toward housing stability, economic mobility, and family well-being. @newmomschicago<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
Cabrini Green Legal Aid (CGLA) - Supporting individuals that have been negatively impacted by the criminal justice system in Chicago. @cabrinigreenlegalaid<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
The Simple Good - Empowering youth through mindfulness and social emotional learning (SEL) based art programming. @thesimplegood<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
Quiet Pterodactyl - Creating experiences, education, enjoyment, and entry into arts and music. @quiet_pterodactyl<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
.<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
#tzedakah #nonprofit #community #communityorganization #goodspirits #Chicago #Illinois #Midwest #giveback<U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B><U+200B>
8w",positive,1203,"['#tzedakah', '#nonprofit', '#community', '#communityorganization', '#goodspirits', '#Chicago', '#Illinois', '#Midwest', '#giveback']",9,9,93,5,2022,April,6,"c(#tzedakah', '#nonprofit', '#community', '#communityorganization', '#goodspirits', '#Chicago', '#Illinois', '#Midwest', '#giveback)"
2.79094397202777e+18,"We had an early morning visit from Lucky the Leprechaun. Our donation has been made and he is now on his way!
#Communityorganizations #luckytheleprechaun #hopeshome",positive,164,"['#Communityorganizations', '#luckytheleprechaun', '#hopeshome']",3,2,19,0,2022,April,6,"c(#Communityorganizations', '#luckytheleprechaun', '#hopeshome)"
2.548515216584432e+18,"Looks like the Salami Leg F3s were a success! All 3 of these phenos look strikingly similar so far. Hoping for some citrus packed phenos here! 

A lot of people have been asking for pics of the Salami Leg F3s; this is my first time growing them out so they’re still in the “tester” phase at the moment. If you happen to have some of these on hand, I encourage you to pop them so that we may explore their beauty together! If you dont have any, fear not! You can still get some Salami Leg F3 freebies with your order of any Salami Leg F2s on @eastcoastseedbank site! (Link in bio)

Salami Leg F3s are extremely limited and as it was with the Salami Glue F1s, they will only be available through giveaways and freebies! Get yours while they last!

#YourTerpsAreHere #cannabiscommunity #cannabis #marijuana #cannabisgrowers #cannabiscures #cannabisconnoisseur #cannabiscontent #cannabissociety #cannabisseeds #eastcoastseedbank #weedporn #marijuanamovement #marijuanagrowers #growmarijuana #growcannabis #grassachusetts #grassroots #indoorcannabis #indoorgrow #indoorweed #growyourown #homegrown #organiccannabis #dontpanicitsorganic #necompost #livingsoil #mmj #thc #medicalmarijuana",positive,1181,"['#YourTerpsAreHere', '#cannabiscommunity', '#cannabis', '#marijuana', '#cannabisgrowers', '#cannabiscures', '#cannabisconnoisseur', '#cannabiscontent', '#cannabissociety', '#cannabisseeds', '#eastcoastseedbank', '#weedporn', '#marijuanamovement', '#marijuanagrowers', '#growmarijuana', '#growcannabis', '#grassachusetts', '#grassroots', '#indoorcannabis', '#indoorgrow', '#indoorweed', '#growyourown', '#homegrown', '#organiccannabis', '#dontpanicitsorganic', '#necompost', '#livingsoil', '#mmj', '#thc', '#medicalmarijuana']",30,3,24,1,2021,April,9,"c(#YourTerpsAreHere', '#cannabiscommunity', '#cannabis', '#marijuana', '#cannabisgrowers', '#cannabiscures', '#cannabisconnoisseur', '#cannabiscontent', '#cannabissociety', '#cannabisseeds', '#eastcoastseedbank', '#weedporn', '#marijuanamovement', '#marijuanagrowers', '#growmarijuana', '#growcannabis', '#grassachusetts', '#grassroots', '#indoorcannabis', '#indoorgrow', '#indoorweed', '#growyourown', '#homegrown', '#organiccannabis', '#dontpanicitsorganic', '#necompost', '#livingsoil', '#mmj', '#thc', '#medicalmarijuana)"
2.5365620107362207e+18,"Tomorrow is “California Dreamin’: How Do Social Movements Reimagine California?” with Dr. Kent Blansett and Dr. William Deverell. Be sure to RSVP, http://bit.ly/3sSxHVZ. 

#CA #OntheBallot #SocialMovements 

Photo: Indian Occupiers moments after their removal from Alcatraz Island on June 11, 1971. Left: Oohosis, a Cree from Canada. Right: Peggy Lee Ellenwood, a Sioux from Wolf Point, Montana. Photo by Ilka Hartmann.",neutral,419,"['#CA', '#OntheBallot', '#SocialMovements']",3,0,14,0,2021,April,9,"c(#CA', '#OntheBallot', '#SocialMovements)"
2.543732270871879e+18,"Unfortunately, there is no cookie cutter recipe for designing a successful social movement that brings about institutional change. Scholars throughout the world have tried to delineate some essential elements but, to this day, disagree on many of them.  Although there is no consensus, there are many plausible theories that explain these social phenomena that are proliferating now, more than ever before.
 
Today, I want to highlight one perspective in particular, formulated by Erica Chenoweth, political  science professor at Harvard University. After looking over hundreds of social and political campaigns for the past century, she suggested that for a social movement to be truly influential it has to yield almost immediate results, be generally peaceful, and engage at least 3.5% of the population.
 
Do you agree or disagree?
 
Source: The '3.5% rule': How a small minority can change the world, BBC, May 2019
 
#socialmovements #communication #communicationstudies #blm #meetoo #socialchange #socialtheory #culture #harvard #minorities #protests #law #politics #peacefulprotest #blog #bbcnews #bbc",positive,1108,"['#socialmovements', '#communication', '#communicationstudies', '#blm', '#meetoo', '#socialchange', '#socialtheory', '#culture', '#harvard', '#minorities', '#protests', '#law', '#politics', '#peacefulprotest', '#blog', '#bbcnews', '#bbc']",17,3,19,0,2021,April,9,"c(#socialmovements', '#communication', '#communicationstudies', '#blm', '#meetoo', '#socialchange', '#socialtheory', '#culture', '#harvard', '#minorities', '#protests', '#law', '#politics', '#peacefulprotest', '#blog', '#bbcnews', '#bbc)"
2.545910711453739e+18,"Happy #NationalLibraryWeek! <U+0001F4DA><U+2063>
<U+2063>
Now more than ever, we celebrate and thank the contributions of our nation's libraries and librarians, as well as  promote library use and support.<U+2063>
<U+2063>
How have libraries, and the Dublin public library, impacted you? <U+0001F914>",positive,250,['#NationalLibraryWeek'],1,1,11,0,2021,April,9,c(#NationalLibraryWeek)
2.726413664909023e+18,"When travelling on your own path, make sure you look around and reach out to help others. You never know how the tables may turn later on.

#educational #consultation #research
#leadership #vision #mission #mandates
#values #businessdevelopment #individualcoaching #businessplans #grantwriting #kameconsulting #businesstoronto #training #blackgirls
#planning #strategicplanning #smallbusiness #nonprofit #organizations #communitydevelopment #engagement
#support #womenempowerment
#communityorganizations #facilitation",neutral,517,"['#educational', '#consultation', '#research', '#leadership', '#vision', '#mission', '#mandates', '#values', '#businessdevelopment', '#individualcoaching', '#businessplans', '#grantwriting', '#kameconsulting', '#businesstoronto', '#training', '#blackgirls', '#planning', '#strategicplanning', '#smallbusiness', '#nonprofit', '#organizations', '#communitydevelopment', '#engagement', '#support', '#womenempowerment', '#communityorganizations', '#facilitation']",27,1,16,0,2022,April,6,"c(#educational', '#consultation', '#research', '#leadership', '#vision', '#mission', '#mandates', '#values', '#businessdevelopment', '#individualcoaching', '#businessplans', '#grantwriting', '#kameconsulting', '#businesstoronto', '#training', '#blackgirls', '#planning', '#strategicplanning', '#smallbusiness', '#nonprofit', '#organizations', '#communitydevelopment', '#engagement', '#support', '#womenempowerment', '#communityorganizations', '#facilitation)"
2.548423216721688e+18,"Hey guys!! New raffle dropped a couple days ago and I'm making this post to boost it! All proceeds are going to trans mutual funds! To enter simply get $10 to @haylgents 
This baddy is loaded with beautiful calming works by various local artists (tagged in each photo)
Please like and share!!

#raffle #transhealthcare #transrights #donate #gofundme #mutualaid #localart #artistssupportingartists",positive,396,"['#raffle', '#transhealthcare', '#transrights', '#donate', '#gofundme', '#mutualaid', '#localart', '#artistssupportingartists']",8,4,12,1,2021,April,9,"c(#raffle', '#transhealthcare', '#transrights', '#donate', '#gofundme', '#mutualaid', '#localart', '#artistssupportingartists)"
2.548428287771928e+18,"A Forex trading strategy defines a system that Forex traders use to determine when to buy or sell a currency pair<U+0001F469><U+200D><U+0001F4BB>

An ideal Forex trading strategy should include technical and fundamental analysis<U+0001F4CA>

It should also allow traders to analyze the market and confidently execute trades with sound risk management techniques<U+0001F4C9>

Visit www.squeezebounce.com to see our Mentorship Packages <U+0001F469><U+200D><U+0001F4BB>
-
-
-
-
-
-
-
-
-
-

#cryptoanarchy #blockchain #liberty #HashmeApp #protest #3dprinting #www #revolution #wikiweapon #libertarian #stateterror #3dprintedgun #ancap #tv #worldwideweb #3dprintedguns #hack #defundthestate via #HashMeApp",neutral,621,"['#cryptoanarchy', '#blockchain', '#liberty', '#HashmeApp', '#protest', '#3dprinting', '#www', '#revolution', '#wikiweapon', '#libertarian', '#stateterror', '#3dprintedgun', '#ancap', '#tv', '#worldwideweb', '#3dprintedguns', '#hack', '#defundthestate', '#HashMeApp']",19,0,3,0,2021,April,9,"c(#cryptoanarchy', '#blockchain', '#liberty', '#HashmeApp', '#protest', '#3dprinting', '#www', '#revolution', '#wikiweapon', '#libertarian', '#stateterror', '#3dprintedgun', '#ancap', '#tv', '#worldwideweb', '#3dprintedguns', '#hack', '#defundthestate', '#HashMeApp)"
2.547409926656778e+18,"Just because you're an American living outside the country, you can still vote. And you should. Organizations like Democrats Abroad are here to help make it as easy a process as it can be. Global chair Julia Bryan talks about this, the Electoral College, HR1, the filibuster, her blog and more. Plus handy links for voters abroad from several countries in the episode notes. #PragueTimes #votingcounts #democratsabroad #HR1 #forthepeople #filibuster 
https://praguetimes.podbean.com/e/folks-democrats-abroad-with-julia-bryan/",positive,525,"['#PragueTimes', '#votingcounts', '#democratsabroad', '#HR1', '#forthepeople', '#filibuster']",6,0,3,0,2021,April,9,"c(#PragueTimes', '#votingcounts', '#democratsabroad', '#HR1', '#forthepeople', '#filibuster)"
2.548506020412246e+18,#KillTheBill #bristol #bristolprotests #protests #protest #policebrutality #acab #fuckthepolice #abolishthepolice,negative,113,"['#KillTheBill', '#bristol', '#bristolprotests', '#protests', '#protest', '#policebrutality', '#acab', '#fuckthepolice', '#abolishthepolice']",9,0,0,0,2021,April,9,"c(#KillTheBill', '#bristol', '#bristolprotests', '#protests', '#protest', '#policebrutality', '#acab', '#fuckthepolice', '#abolishthepolice)"
2.810503592336711e+18,"Stable and kid-friendly snack packs are perfect for children of all ages. Through our snack pack program, these will be handed out to kids on weekends and during school breaks. 
.
.
.
#STLNonprofit #StLouisNonprofit #stlnonprofits #StLouisEducation #STLEducation #stlserves #essentialgoods #mobilefoodmarket #nutritionservices #childrenandfamilies #communityneeds #buildingabettercommunity #funmeals #foodassistance #enrichingcommunities #youthservices #communityaction #enrichmentprogram #communityorganization #mobilemarket #getsupport #4charity #communityimpact #neighborshelpingneighbors #takingaction #fooddistribution #socialimpact #doinggood",positive,648,"['#STLNonprofit', '#StLouisNonprofit', '#stlnonprofits', '#StLouisEducation', '#STLEducation', '#stlserves', '#essentialgoods', '#mobilefoodmarket', '#nutritionservices', '#childrenandfamilies', '#communityneeds', '#buildingabettercommunity', '#funmeals', '#foodassistance', '#enrichingcommunities', '#youthservices', '#communityaction', '#enrichmentprogram', '#communityorganization', '#mobilemarket', '#getsupport', '#4charity', '#communityimpact', '#neighborshelpingneighbors', '#takingaction', '#fooddistribution', '#socialimpact', '#doinggood']",28,0,5,0,2022,April,6,"c(#STLNonprofit', '#StLouisNonprofit', '#stlnonprofits', '#StLouisEducation', '#STLEducation', '#stlserves', '#essentialgoods', '#mobilefoodmarket', '#nutritionservices', '#childrenandfamilies', '#communityneeds', '#buildingabettercommunity', '#funmeals', '#foodassistance', '#enrichingcommunities', '#youthservices', '#communityaction', '#enrichmentprogram', '#communityorganization', '#mobilemarket', '#getsupport', '#4charity', '#communityimpact', '#neighborshelpingneighbors', '#takingaction', '#fooddistribution', '#socialimpact', '#doinggood)"
2.5483572657718456e+18,"Arizonans are tired of Senator Sinema’s excuses, and it shows. Sinema’s favorability rating dropped drastically after she took her vocal position in favor of the Senate filibuster rule—and Arizonans are not happy. 

Sinema’s support for the filibuster will jeopardize almost every piece of popular legislation on the agenda—from protection for our right to vote to immigration reform to worker protections.

Arizonans, including Democrats and Independents aren’t standing for it. It’s time for Sinema to listen to her constituents if she wants to save her political reputation. Click the link in our bio or visit bit.ly/SinemaSinks to read our latest blog on Sinema’s drop in favorability, and why Sen. Kelly isn’t suffering the same fate. 
•
•
•
•
•
#sinema #endthefilibuster #filibuster #democrats #biden #azleg #forthepeopleact #americanjobsplan #americanrescueplan #covidrelief #politics #arizona #kyrstensinema #markkelly",negative,926,"['#sinema', '#endthefilibuster', '#filibuster', '#democrats', '#biden', '#azleg', '#forthepeopleact', '#americanjobsplan', '#americanrescueplan', '#covidrelief', '#politics', '#arizona', '#kyrstensinema', '#markkelly']",14,6,99,0,2021,April,9,"c(#sinema', '#endthefilibuster', '#filibuster', '#democrats', '#biden', '#azleg', '#forthepeopleact', '#americanjobsplan', '#americanrescueplan', '#covidrelief', '#politics', '#arizona', '#kyrstensinema', '#markkelly)"
2.802631548283272e+18,"Cheeese!!! Hi from the mountains! <U+0001F62C>
//
Charles, Allie & Remi
//
#ctfxc #charity #wethekings #charitywork #community #cancer #awareness #inspiration #support #nonprofit #nonprofitorganization #trippy #allie #charles #music #bekind #instagramtakeover #communityorganization #quarantine #communitylove",positive,298,"['#ctfxc', '#charity', '#wethekings', '#charitywork', '#community', '#cancer', '#awareness', '#inspiration', '#support', '#nonprofit', '#nonprofitorganization', '#trippy', '#allie', '#charles', '#music', '#bekind', '#instagramtakeover', '#communityorganization', '#quarantine', '#communitylove']",20,2,16,0,2022,April,6,"c(#ctfxc', '#charity', '#wethekings', '#charitywork', '#community', '#cancer', '#awareness', '#inspiration', '#support', '#nonprofit', '#nonprofitorganization', '#trippy', '#allie', '#charles', '#music', '#bekind', '#instagramtakeover', '#communityorganization', '#quarantine', '#communitylove)"
2.548401849159661e+18,#MAGA #maggat #GOP #conservative #republicans #insurrection #trumpians #trumptard #evangelicals #resist #fascists #NRA #guns #guncontrol #gunlegislation #treason #mcconnell #corruption #economy #coup #votersuppression #minimumwage #wage #stimulus #filibuster,negative,258,"['#MAGA', '#maggat', '#GOP', '#conservative', '#republicans', '#insurrection', '#trumpians', '#trumptard', '#evangelicals', '#resist', '#fascists', '#NRA', '#guns', '#guncontrol', '#gunlegislation', '#treason', '#mcconnell', '#corruption', '#economy', '#coup', '#votersuppression', '#minimumwage', '#wage', '#stimulus', '#filibuster']",25,3,44,0,2021,April,9,"c(#MAGA', '#maggat', '#GOP', '#conservative', '#republicans', '#insurrection', '#trumpians', '#trumptard', '#evangelicals', '#resist', '#fascists', '#NRA', '#guns', '#guncontrol', '#gunlegislation', '#treason', '#mcconnell', '#corruption', '#economy', '#coup', '#votersuppression', '#minimumwage', '#wage', '#stimulus', '#filibuster)"
2.5484496575882926e+18,At a #protest to #protect #dog #rights #cityofclarence #lindisfarne #protest,neutral,76,"['#protest', '#protect', '#dog', '#rights', '#cityofclarence', '#lindisfarne', '#protest']",7,0,0,0,2021,April,9,"c(#protest', '#protect', '#dog', '#rights', '#cityofclarence', '#lindisfarne', '#protest)"
2.7997181192073564e+18,"Did you know nonprofits CAN take a position for or against a ballot measure?

Learn more about what nonprofit organizations can and can't do when it comes to ballot measures with our informative factsheet. Link in bio! 

#Nonprofits #BallotMeasures #StayingNonpartisan #501c3 #Elections #Community #CommunityOrganizations",neutral,321,"['#Nonprofits', '#BallotMeasures', '#StayingNonpartisan', '#501c3', '#Elections', '#Community', '#CommunityOrganizations']",7,0,17,0,2022,April,6,"c(#Nonprofits', '#BallotMeasures', '#StayingNonpartisan', '#501c3', '#Elections', '#Community', '#CommunityOrganizations)"
2.5481796060938726e+18,"WE ARE THE CHANGE <U+203C><U+FE0F><U+0001F30F> 

Another great shot of the #schoolstrike4climate <U+0001F4F8>

This photograph has been officially licensed. We are not the author and you do not have the authority to re-post without a proper license for the intellectual property. 

#wearethechange #bethechange #bethechangeyouwanttosee #bethechangeyouwanttoseeintheworld #bethechangeyouwishtosee #changeispossible #changeishappening #climatechangeisreal #climatechangeaction #climatechangeawareness #climatecrisis #climatemergency #climateawareness #climateaction #climatejustice #climatestrike #climatestrikeonline #climatebreakdown #climatescience #schoolstrike #schoolstrikeforclimate #climateactivist #climateactivism #environmentprotection #protests #protestart #protestsigns #ecoearthmarket #earthprotectors",positive,777,"['#schoolstrike4climate', '#wearethechange', '#bethechange', '#bethechangeyouwanttosee', '#bethechangeyouwanttoseeintheworld', '#bethechangeyouwishtosee', '#changeispossible', '#changeishappening', '#climatechangeisreal', '#climatechangeaction', '#climatechangeawareness', '#climatecrisis', '#climatemergency', '#climateawareness', '#climateaction', '#climatejustice', '#climatestrike', '#climatestrikeonline', '#climatebreakdown', '#climatescience', '#schoolstrike', '#schoolstrikeforclimate', '#climateactivist', '#climateactivism', '#environmentprotection', '#protests', '#protestart', '#protestsigns', '#ecoearthmarket', '#earthprotectors']",30,2,47,0,2021,April,9,"c(#schoolstrike4climate', '#wearethechange', '#bethechange', '#bethechangeyouwanttosee', '#bethechangeyouwanttoseeintheworld', '#bethechangeyouwishtosee', '#changeispossible', '#changeishappening', '#climatechangeisreal', '#climatechangeaction', '#climatechangeawareness', '#climatecrisis', '#climatemergency', '#climateawareness', '#climateaction', '#climatejustice', '#climatestrike', '#climatestrikeonline', '#climatebreakdown', '#climatescience', '#schoolstrike', '#schoolstrikeforclimate', '#climateactivist', '#climateactivism', '#environmentprotection', '#protests', '#protestart', '#protestsigns', '#ecoearthmarket', '#earthprotectors)"
2.8041201081316905e+18,"Thank you @maryspence1987 for awarding Mama to Mama a grant in the amount of $5,000. We appreciate the generous award and absolutely love working with you! 
#funding #communityorganization #nonprofitfunding",positive,206,"['#funding', '#communityorganization', '#nonprofitfunding']",3,1,1,1,2022,April,6,"c(#funding', '#communityorganization', '#nonprofitfunding)"
2.5481159042875945e+18,"@abcnews is already setting the narrative that if there is riots, which we all know there will be, that it won’t be the fault of #BLM and #antifa

.
.
We have a podcast. Click the link in the bio
.
.
#congress #republican #democrats #libertarian #liberty #freedom #tyranny #dc #protests #anti #socialism #socialist #capitalist #capitalism #republicanparty #democraticparty #politics #politicalmemes #america",negative,407,"['#BLM', '#antifa', '#congress', '#republican', '#democrats', '#libertarian', '#liberty', '#freedom', '#tyranny', '#dc', '#protests', '#anti', '#socialism', '#socialist', '#capitalist', '#capitalism', '#republicanparty', '#democraticparty', '#politics', '#politicalmemes', '#america']",21,2,4,1,2021,April,9,"c(#BLM', '#antifa', '#congress', '#republican', '#democrats', '#libertarian', '#liberty', '#freedom', '#tyranny', '#dc', '#protests', '#anti', '#socialism', '#socialist', '#capitalist', '#capitalism', '#republicanparty', '#democraticparty', '#politics', '#politicalmemes', '#america)"
2.806061335084423e+18,"Sneak peak of our new exhibition! A collaborative installation combining paintings & sculpture, ‘I’ll meet you under the clock at Brampton Moot Hall’ 

Opening Saturday 2nd April! With a special artist in conversation:

Sat. 2nd April- 1-3pm 

Sat. 23rd April- 1-3pm 

Come support and discuss these amazing works by local artists on sense of place. Enjoy a lovely cuppa in our cosy Florence cafe. <U+0001F970> 

#localart #localartists #communityorganization #exhibitions #sculpture #paintings",positive,483,"['#localart', '#localartists', '#communityorganization', '#exhibitions', '#sculpture', '#paintings']",6,1,34,0,2022,April,6,"c(#localart', '#localartists', '#communityorganization', '#exhibitions', '#sculpture', '#paintings)"
2.548391402112257e+18,"Match day as we host Sarisbury Sparks White. 

#titchfieldtigers #titchfieldtigerscfc
#titchfield #fareham #hampshire
#football #footballbadge #footballlogo #footballcrest #football #ball #balls #grassroots #pyfl #portsmouth #pompey #youth #youthfootball #respect #communityclub #footballshirt #footballkit #footballkits #nike #gk #goalkeeper #training #sponsor #matchday",positive,371,"['#titchfieldtigers', '#titchfieldtigerscfc', '#titchfield', '#fareham', '#hampshire', '#football', '#footballbadge', '#footballlogo', '#footballcrest', '#football', '#ball', '#balls', '#grassroots', '#pyfl', '#portsmouth', '#pompey', '#youth', '#youthfootball', '#respect', '#communityclub', '#footballshirt', '#footballkit', '#footballkits', '#nike', '#gk', '#goalkeeper', '#training', '#sponsor', '#matchday']",29,0,2,0,2021,April,9,"c(#titchfieldtigers', '#titchfieldtigerscfc', '#titchfield', '#fareham', '#hampshire', '#football', '#footballbadge', '#footballlogo', '#footballcrest', '#football', '#ball', '#balls', '#grassroots', '#pyfl', '#portsmouth', '#pompey', '#youth', '#youthfootball', '#respect', '#communityclub', '#footballshirt', '#footballkit', '#footballkits', '#nike', '#gk', '#goalkeeper', '#training', '#sponsor', '#matchday)"
2.538820051052942e+18,"Street Talk with Loretta Rose on location TODAY at Mother Mary Mission School in Positively Phenix City.

Huge SHOUT OUT to all 8 Community Organizations that joined forces in FREELY GIVING over 300 Easter Baskets and Food Boxes to children & families during their Easter Eggstravaganza. The spirit of Love and Joy was clearly in effect. Catch full highlight on BEAM Cable Television Network, Tuesday, 7:30pm. #StreetTalkTV #CommunityService #CommunityGiveback #Eggstravaganza #CommunityOrganizations #PhenixCity #MotherMarySchool #BEAMTV #CableTV",positive,547,"['#StreetTalkTV', '#CommunityService', '#CommunityGiveback', '#Eggstravaganza', '#CommunityOrganizations', '#PhenixCity', '#MotherMarySchool', '#BEAMTV', '#CableTV']",9,0,15,0,2021,April,9,"c(#StreetTalkTV', '#CommunityService', '#CommunityGiveback', '#Eggstravaganza', '#CommunityOrganizations', '#PhenixCity', '#MotherMarySchool', '#BEAMTV', '#CableTV)"
2.5482271377990543e+18,"Here is something I painted last year.
.
.
#teargas #airbrush #protests #adamthomasrees",neutral,87,"['#teargas', '#airbrush', '#protests', '#adamthomasrees']",4,0,12,0,2021,April,9,"c(#teargas', '#airbrush', '#protests', '#adamthomasrees)"
2.5485526261412413e+18,"Congratulations to #Marsiling grassroots patron, Ignatius Francis Danakody, PBM who received the National Day Public Service Award last weekend.

Serving Marsiling CCC as one of our patrons, he works closely with the committee to assess the needs of various initiatives to contribute regularly to welfare funds. These funds have been meaningfully utilized to benefit the less fortunate residents in Marsiling. It supports the various welfare initiatives in Marsiling, such as the youths' mentorship program, monthly grocery distribution to residents, and festive hongbao distribution.

I am thankful for volunteers such as Ignatius for their generous contribution, enabling us to carry out programmes that benefit our residents.
 
#marsiling #grassroots #volunteer #congratulations #achievement #welldeserved #achievementaward #awardwinners #motivational",positive,854,"['#Marsiling', '#marsiling', '#grassroots', '#volunteer', '#congratulations', '#achievement', '#welldeserved', '#achievementaward', '#awardwinners', '#motivational']",10,0,0,0,2021,April,9,"c(#Marsiling', '#marsiling', '#grassroots', '#volunteer', '#congratulations', '#achievement', '#welldeserved', '#achievementaward', '#awardwinners', '#motivational)"
2.54848835261874e+18,help this mother & her daughter if you can <U+0001F308><U+0001F308><U+0001F308><U+0001F98B><U+0001F98B><U+0001F98B><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #wealthredistribution #solidarity #realalliesshowup #allyship #fundraiser #mutualaid,neutral,142,"['#wealthredistribution', '#solidarity', '#realalliesshowup', '#allyship', '#fundraiser', '#mutualaid']",6,0,1,0,2021,April,9,"c(#wealthredistribution', '#solidarity', '#realalliesshowup', '#allyship', '#fundraiser', '#mutualaid)"
2.548187484172143e+18,"Yesterday marks 1 year since a #BitOfCompany started (seriously a year already!) but we didn’t stop at a web series. 

In October #camerados from all over gathered for a #BitOfCompany…LIVE. It was a chance for folk to get alongside each other, #connect and hear from some special guests all online!

What was your favourite part of the evening? let us know below <U+0001F447>
.
.
.
.
.
.
.
#bitofcompany #bitofcompanylive #event #zoomevent #Throwback #HumanConnection #bemorehuman #humaninterest #humanconnections #humanbeings #bemorehumanrace #MutualAid #MutualRespect #socialmovement #socialmovements #bettertogether #community #connection #connections #HumanConnection #StayingConnected",positive,678,"['#BitOfCompany', '#camerados', '#BitOfCompany', '#connect', '#bitofcompany', '#bitofcompanylive', '#event', '#zoomevent', '#Throwback', '#HumanConnection', '#bemorehuman', '#humaninterest', '#humanconnections', '#humanbeings', '#bemorehumanrace', '#MutualAid', '#MutualRespect', '#socialmovement', '#socialmovements', '#bettertogether', '#community', '#connection', '#connections', '#HumanConnection', '#StayingConnected']",25,0,13,0,2021,April,9,"c(#BitOfCompany', '#camerados', '#BitOfCompany', '#connect', '#bitofcompany', '#bitofcompanylive', '#event', '#zoomevent', '#Throwback', '#HumanConnection', '#bemorehuman', '#humaninterest', '#humanconnections', '#humanbeings', '#bemorehumanrace', '#MutualAid', '#MutualRespect', '#socialmovement', '#socialmovements', '#bettertogether', '#community', '#connection', '#connections', '#HumanConnection', '#StayingConnected)"
2.5483895866591626e+18,"Marketing is the conversation between a brand and its audience. It shouldn't feel like a gimmick or a ""gotcha!"" It should be a sharing of values - a relationship built on trust. 

For a locally owned business, marketing is the chance to get to know the people who make that lifestyle possible <U+0001F44B><U+0001F44B><U+0001F44B>

It's true. By communicating what it is you're bringing to the table, you're attracting your tribe - your customers. It's our goal to demonstrate this point clearly through Fine Roots! 

Get in touch and let us know how we can help you with your branding, messaging, outreach and other growth options.

#finerootsmarketing #locallyowned #socialmedia #socialmediamarketing #supportlocal #marketing #marketinghelp #marketingagency #grassroots #ethical #events #emailcampaigns #contentcreation #local #consultancy #consultant #senseofplace #branding #localbusiness #explore #ethicalmarketing #smallbusiness #smallbusinesssupport",positive,922,"['#finerootsmarketing', '#locallyowned', '#socialmedia', '#socialmediamarketing', '#supportlocal', '#marketing', '#marketinghelp', '#marketingagency', '#grassroots', '#ethical', '#events', '#emailcampaigns', '#contentcreation', '#local', '#consultancy', '#consultant', '#senseofplace', '#branding', '#localbusiness', '#explore', '#ethicalmarketing', '#smallbusiness', '#smallbusinesssupport']",23,0,0,0,2021,April,9,"c(#finerootsmarketing', '#locallyowned', '#socialmedia', '#socialmediamarketing', '#supportlocal', '#marketing', '#marketinghelp', '#marketingagency', '#grassroots', '#ethical', '#events', '#emailcampaigns', '#contentcreation', '#local', '#consultancy', '#consultant', '#senseofplace', '#branding', '#localbusiness', '#explore', '#ethicalmarketing', '#smallbusiness', '#smallbusinesssupport)"
