post_id,description,sentiment,len_description,hashtags,num_hasht,comments,likes,mentions,year,month,day,hashtags_r
2.548523848492908e+18,"Thank you to everyone who purchased a @bedstuystrong t-shirt!<U+0001F49C> All proceeds went directly back to the Bed-Stuy community, including to provide no-contact grocery deliveries for vulnerable members of the community. 

If you’re in the Bed Stuy area consider getting involved or connect with one of the thousands of mutual aid funds doing incredible work in your neighborhoods throughout the country. 
.
.
. 

#bedstuy #brooklyn #newyork #ny #mutualaid #mutualfunds #neighborhood #design #tshirt #merch #tshirtdesign #equality #equity #typography #colors #type #design #femmetype #typegoodness #goodtype #contemporarytype #type01 #art #nyc",positive,636,"['#bedstuy', '#brooklyn', '#newyork', '#ny', '#mutualaid', '#mutualfunds', '#neighborhood', '#design', '#tshirt', '#merch', '#tshirtdesign', '#equality', '#equity', '#typography', '#colors', '#type', '#design', '#femmetype', '#typegoodness', '#goodtype', '#contemporarytype', '#type01', '#art', '#nyc']",24,2,36,1,2021,April,9,"c(#bedstuy', '#brooklyn', '#newyork', '#ny', '#mutualaid', '#mutualfunds', '#neighborhood', '#design', '#tshirt', '#merch', '#tshirtdesign', '#equality', '#equity', '#typography', '#colors', '#type', '#design', '#femmetype', '#typegoodness', '#goodtype', '#contemporarytype', '#type01', '#art', '#nyc)"
2.8093187934046894e+18,"Justice #KetanjiBrownJackson has the #votes! Also, this is the number we need in the #Senate with enough control to end the #filibuster so that the #GeorgeFloyd policing act & the #JohnLewis #votingright act passed. 
#votingmatters",positive,231,"['#KetanjiBrownJackson', '#votes', '#Senate', '#filibuster', '#GeorgeFloyd', '#JohnLewis', '#votingright', '#votingmatters']",8,0,0,0,2022,April,6,"c(#KetanjiBrownJackson', '#votes', '#Senate', '#filibuster', '#GeorgeFloyd', '#JohnLewis', '#votingright', '#votingmatters)"
2.548492521043896e+18,".
Dig, dig, dig <U+0001F52A>

#art #arte #artist #contemporaryart #ink #paper #blockprinting #print #blackandwhite #reliefprinting #printmaking #abstractart #surrealism #film #music #skate #surf #surfing #punk #grit #comfort #darker #new #news #protest #revolution #minimalism",neutral,265,"['#art', '#arte', '#artist', '#contemporaryart', '#ink', '#paper', '#blockprinting', '#print', '#blackandwhite', '#reliefprinting', '#printmaking', '#abstractart', '#surrealism', '#film', '#music', '#skate', '#surf', '#surfing', '#punk', '#grit', '#comfort', '#darker', '#new', '#news', '#protest', '#revolution', '#minimalism']",27,0,15,0,2021,April,9,"c(#art', '#arte', '#artist', '#contemporaryart', '#ink', '#paper', '#blockprinting', '#print', '#blackandwhite', '#reliefprinting', '#printmaking', '#abstractart', '#surrealism', '#film', '#music', '#skate', '#surf', '#surfing', '#punk', '#grit', '#comfort', '#darker', '#new', '#news', '#protest', '#revolution', '#minimalism)"
2.7947960440824545e+18,"What do these bills have in common?
The Freedom to Vote Act, the John R. Lewis Voting Rights Advancement Act, the Equality Act, background checks for gun sales, reauthorizing the Violence Against Women Act, the Protecting the Right to Organize Act, the Build Back Better Act...
All were passed by Democrats in the House of Representatives. ALL WERE BLOCKED BY THE #FILIBUSTER IN THE SENATE.
Our latest video highlights the 200+ bills that haven’t moved in the Senate thanks to the filibuster. WATCH NOW !
Don’t believe the media narrative that Congress is trapped in hopeless gridlock and both sides are to blame. One chamber of Congress, led by Democrats, is passing important legislation and delivering for the people.
BUT REPUBLICANS IN THE SENATE, AND A HANDFUL OF CORPORATE DEMOCRATS, ARE HELL-BENT ON GRINDING THE GEARS OF GOVERNMENT TO A HALT.
WHY ARE SENATE REPUBLICANS DOING THIS? BECAUSE THEIR MIDTERM STRATEGY DEPENDS ON IT.
#REPUBLICANS ARE BLOCKING CRUCIAL LEGISLATION SO THEY CAN POINT TO DEMOCRATS’ SUPPOSED INABILITY TO GET ANYTHING DONE, AND CLAIM THEY’LL BE ABLE TO DELIVER IF YOU GIVE THEM MAJORITIES.
Don’t fall for it.
Thanks for watching,
@rbreich",negative,1169,"['#FILIBUSTER', '#REPUBLICANS']",2,0,0,1,2022,April,6,"c(#FILIBUSTER', '#REPUBLICANS)"
2.792404767361063e+18,"Filibuster in the making.

#instadrink #instamood #instapic #instacocktails #cocktails #bartender #bartenderlife #bourbon #fourroses #maple #maplesyrup #filibuster",neutral,163,"['#instadrink', '#instamood', '#instapic', '#instacocktails', '#cocktails', '#bartender', '#bartenderlife', '#bourbon', '#fourroses', '#maple', '#maplesyrup', '#filibuster']",12,0,9,0,2022,April,6,"c(#instadrink', '#instamood', '#instapic', '#instacocktails', '#cocktails', '#bartender', '#bartenderlife', '#bourbon', '#fourroses', '#maple', '#maplesyrup', '#filibuster)"
2.803877255640105e+18,"Thank you to Mark Armitage of @desjardinsinsurance for donating $500 worth of chicken, and to Wholesale Club Kingston for donating 3 very large cases of mixed vegetables.
Another delicious and nutritious meal assured!

#thankyouforyoursupport #corporatesponsors #communityorganization #mealservice #needamealgetameal #servingtoday",positive,330,"['#thankyouforyoursupport', '#corporatesponsors', '#communityorganization', '#mealservice', '#needamealgetameal', '#servingtoday']",6,1,25,1,2022,April,6,"c(#thankyouforyoursupport', '#corporatesponsors', '#communityorganization', '#mealservice', '#needamealgetameal', '#servingtoday)"
2.548352075739692e+18,"East End, then and now: Even we are astounded by the contrast. This first photo was taken in May 2017, the second in April 2021. The third—in which if you squint, you can make out the shape of Ewell Johnson’s gravestone (the large upright marker in the middle distance)—was taken in August 2015, the fourth just a few days ago. 

“Before” photos by @wokdocs; “after” photos by @bxpnyc. #eastendcemetery #rva #richmondva #africanamericancemetery #reclamation #preservation #community #grassroots #beforeandafter #thenandnow #thisplacematters",neutral,540,"['#eastendcemetery', '#rva', '#richmondva', '#africanamericancemetery', '#reclamation', '#preservation', '#community', '#grassroots', '#beforeandafter', '#thenandnow', '#thisplacematters']",11,2,94,2,2021,April,9,"c(#eastendcemetery', '#rva', '#richmondva', '#africanamericancemetery', '#reclamation', '#preservation', '#community', '#grassroots', '#beforeandafter', '#thenandnow', '#thisplacematters)"
2.5473738932390774e+18,"<U+0001F7E5> <U+039A><U+03C5><U+03BA><U+03BB><U+03BF>f<U+03BF><U+03C1>e<U+03AF> t<U+03BF> <U+03BD><U+03AD><U+03BF> ß<U+03B9>ß<U+03BB><U+03AF><U+03BF> t<U+03B7><U+03C2> e<U+03BA>d<U+03BF>t<U+03B9><U+03BA><U+03AE><U+03C2> se<U+03B9><U+03C1><U+03AC><U+03C2> t<U+03BF><U+03C5> #<U+0395><U+039D><U+0391> «<U+0392>as<U+03B9><U+03BA><U+03AD><U+03C2> <U+0388><U+03BD><U+03BD><U+03BF><U+03B9>e<U+03C2>»

<U+0001F4D6> <U+03A4><U+03BF> 1821 <U+03C9><U+03C2> <U+0395>pa<U+03BD><U+03AC>stas<U+03B7>. G<U+03B9>at<U+03AF> <U+03BE><U+03AD>spase <U+03BA>a<U+03B9> <U+03B3><U+03B9>at<U+03AF> p<U+03AD>t<U+03C5><U+03C7>e | <U+03A4><U+03BF><U+03C5> <U+0394><U+03B7>µ<U+03AE>t<U+03C1><U+03B7> <U+03A0>apa<U+03BD><U+03B9><U+03BA><U+03BF><U+03BB><U+03CC>p<U+03BF><U+03C5><U+03BB><U+03BF><U+03C5>, <U+0394><U+03C1>. <U+03A0><U+03BF><U+03BB><U+03B9>t<U+03B9><U+03BA><U+03AE><U+03C2> <U+0395>p<U+03B9>st<U+03AE>µ<U+03B7><U+03C2> & e<U+03C1>e<U+03C5><U+03BD><U+03B7>t<U+03B7>

<U+03A0>e<U+03C1><U+03B9>ss<U+03CC>te<U+03C1>e<U+03C2> <U+03BB>ept<U+03BF>µ<U+03AD><U+03C1>e<U+03B9>e<U+03C2> <U+27A1><U+FE0F> www.enainstitute.org

#bookstagram #publications #history #socialmovements",neutral,303,"['#bookstagram', '#publications', '#history', '#socialmovements']",4,0,16,0,2021,April,9,"c(#bookstagram', '#publications', '#history', '#socialmovements)"
2.5474181798726103e+18,"Not racist, neither are stricter voting laws <U+0001F1FA><U+0001F1F8> #filibuster #congress #educatingliberals #democrats",negative,99,"['#filibuster', '#congress', '#educatingliberals', '#democrats']",4,0,4,0,2021,April,9,"c(#filibuster', '#congress', '#educatingliberals', '#democrats)"
2.5482145325339633e+18,"<U+05D7><U+05D1><U+05E8> <U+05D4><U+05DB><U+05E0><U+05E1><U+05EA>, @ofer_cassif, <U+05DE><U+05D5><U+05DB><U+05D4>  <U+05DC><U+05D0><U+05D7><U+05E8> <U+05DC><U+05D9><U+05E0><U+05E5><U+05F3> <U+05E9><U+05E2><U+05D1><U+05E8> <U+05E2><U+05DC> <U+05D9><U+05D3><U+05D9> <U+05DE><U+05E9><U+05D8><U+05E8><U+05EA> <U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>.
. 
@ofer_cassif 
@ajadurna 
@jointlist 
.
.
.
#documentaryphotography #photography #photograph #photojournalism #journalism #photojournalists #reportage #sony #coronavirus #corona #<U+0627><U+062C><U+0627>_<U+062F><U+0648><U+0631><U+0646><U+0627> #protest #hijab #streetphotography #journaling #arabic #arab #policebrutality #<U+05D4><U+05D1><U+05E2><U+05DC><U+05D9><U+05DD>_<U+05DC><U+05D0>_<U+05DE><U+05E8><U+05D5><U+05E6><U+05D9><U+05DD> #israel #protests #rebel #palestine #israelprotest #photo #streetphoto #revolution #protestors #police",neutral,456,"['#documentaryphotography', '#photography', '#photograph', '#photojournalism', '#journalism', '#photojournalists', '#reportage', '#sony', '#coronavirus', '#corona', '#protest', '#hijab', '#streetphotography', '#journaling', '#arabic', '#arab', '#policebrutality', '#israel', '#protests', '#rebel', '#palestine', '#israelprotest', '#photo', '#streetphoto', '#revolution', '#protestors', '#police']",27,4,58,4,2021,April,9,"c(#documentaryphotography', '#photography', '#photograph', '#photojournalism', '#journalism', '#photojournalists', '#reportage', '#sony', '#coronavirus', '#corona', '#protest', '#hijab', '#streetphotography', '#journaling', '#arabic', '#arab', '#policebrutality', '#israel', '#protests', '#rebel', '#palestine', '#israelprotest', '#photo', '#streetphoto', '#revolution', '#protestors', '#police)"
2.719245077191277e+18,"The Blue Bell Rotary family keeps growing!

Last week we were honored to add two new members to the club -- Don Harris and Bob Brockway. So glad to have you both on the team! 

#rotary #bluebellpa #whitpaintownship #montgomerycountypa #montcopa #communityservice #communityorganizations #community #wednesdaymotivation",positive,318,"['#rotary', '#bluebellpa', '#whitpaintownship', '#montgomerycountypa', '#montcopa', '#communityservice', '#communityorganizations', '#community', '#wednesdaymotivation']",9,1,13,0,2022,April,6,"c(#rotary', '#bluebellpa', '#whitpaintownship', '#montgomerycountypa', '#montcopa', '#communityservice', '#communityorganizations', '#community', '#wednesdaymotivation)"
2.8011218650391905e+18,"Met with NATO Secretary General Jens #Stoltenberg today to address $Russia’s unprovoked and unjustified invasion of Ukraine. We discussed the unity and strength of the alliance, #NATO’s ongoing efforts to deter and defend against any aggression, and our support for #Ukraine. @potus 

#Russia #UkraineUnderAttack #UkraineRussia #president #vp #joebiden #StandWithUkriane #kamalaharris #nancypelosi #chuckschumer #filibuster #votevets #DNC",positive,438,"['#Stoltenberg', '#NATO', '#Ukraine', '#Russia', '#UkraineUnderAttack', '#UkraineRussia', '#president', '#vp', '#joebiden', '#StandWithUkriane', '#kamalaharris', '#nancypelosi', '#chuckschumer', '#filibuster', '#votevets', '#DNC']",16,0,11,1,2022,April,6,"c(#Stoltenberg', '#NATO', '#Ukraine', '#Russia', '#UkraineUnderAttack', '#UkraineRussia', '#president', '#vp', '#joebiden', '#StandWithUkriane', '#kamalaharris', '#nancypelosi', '#chuckschumer', '#filibuster', '#votevets', '#DNC)"
2.759187400796457e+18,"Community partners. Community-minded. We take pride in being a part of these organizations that make Pope County and Arkansas a Legendary place to call home. Thank you all for your support and allowing us to be sponsors. #BeLegendary

@rsvlareachamber
@mainstreetrussellville
Dover Area Chamber of Commerce
Dardanelle Area Chamber of Commerce
@littlerockchamber
@conwaychamber",positive,376,['#BeLegendary'],1,1,10,4,2022,April,6,c(#BeLegendary)
2.757807529825575e+18,"<U+0001F409> <U+0001F525> On this day Eight Black Panthers were arrested January 23, 2007 in California, New York, and Florida on charges related to the 1971 killing of a San Francisco police officer. Similar charges were thrown out after it was revealed that police used torture to extract confessions when some of these same men were arrested in New Orleans in 1973.

Richard Brown, Richard O'Neal, Ray Boudreaux, and Hank Jones were arrested in California. Francisco Torres was arrested in Queens, New York. Harold Taylor was arrested in Florida. Two men charged – Herman Bell and Jalil Muntaqim both did significant years in prison as New Afrikan political prisoners both have been released from prison. 

.
.
#sf8
#thesanfranciscoeight
#freethesf8 
#sanfrancisco 
#grassroots 
#grassrootsorganizing 
#grassrootsorganizations 
#grassrootsorganization 
#newafrikanindependencemovement 
#newafrikans
#newafrikanguerrillas 
#georgejacksongrassrootsmovement
#georgejackson 
#georgejacksonquotes 
#georgejacksonuniversity 
#georgejacksonradio 
#newafrikanpoliticalprisoners 
#freeallpoliticalprisoners 
#politicalprisonersofwar
#communityorganizations 
#communityorganizing 
#communityorganizer 
#soledadbrothers 
#transformingthecriminalmindintoarevolutionarymind 
#turningcagesintouniversities 
#viralpage
#viralpages
#viralpost 
#viralpost
#onthisdayinhistory 
#onthisday",negative,1351,"['#sf8', '#thesanfranciscoeight', '#freethesf8', '#sanfrancisco', '#grassroots', '#grassrootsorganizing', '#grassrootsorganizations', '#grassrootsorganization', '#newafrikanindependencemovement', '#newafrikans', '#newafrikanguerrillas', '#georgejacksongrassrootsmovement', '#georgejackson', '#georgejacksonquotes', '#georgejacksonuniversity', '#georgejacksonradio', '#newafrikanpoliticalprisoners', '#freeallpoliticalprisoners', '#politicalprisonersofwar', '#communityorganizations', '#communityorganizing', '#communityorganizer', '#soledadbrothers', '#transformingthecriminalmindintoarevolutionarymind', '#turningcagesintouniversities', '#viralpage', '#viralpages', '#viralpost', '#viralpost', '#onthisdayinhistory', '#onthisday']",31,2,81,0,2022,April,6,"c(#sf8', '#thesanfranciscoeight', '#freethesf8', '#sanfrancisco', '#grassroots', '#grassrootsorganizing', '#grassrootsorganizations', '#grassrootsorganization', '#newafrikanindependencemovement', '#newafrikans', '#newafrikanguerrillas', '#georgejacksongrassrootsmovement', '#georgejackson', '#georgejacksonquotes', '#georgejacksonuniversity', '#georgejacksonradio', '#newafrikanpoliticalprisoners', '#freeallpoliticalprisoners', '#politicalprisonersofwar', '#communityorganizations', '#communityorganizing', '#communityorganizer', '#soledadbrothers', '#transformingthecriminalmindintoarevolutionarymind', '#turningcagesintouniversities', '#viralpage', '#viralpages', '#viralpost', '#viralpost', '#onthisdayinhistory', '#onthisday)"
2.8047034459670287e+18,Distracting the masses with healthy alternatives while the “Other” gains momentum through filibuster and making light of false light and “shade”. #sagaftramember #labor #maya #frenchthought #college #sensationandperception #descartes #libel #liable #etymology #lastlewks #filibuster #lobby #icouldntbreatheeither #bottomline #spines #literature #catcheton #fineart #fineexpletives #yesiamstillangry,negative,398,"['#sagaftramember', '#labor', '#maya', '#frenchthought', '#college', '#sensationandperception', '#descartes', '#libel', '#liable', '#etymology', '#lastlewks', '#filibuster', '#lobby', '#icouldntbreatheeither', '#bottomline', '#spines', '#literature', '#catcheton', '#fineart', '#fineexpletives', '#yesiamstillangry']",21,0,0,0,2022,April,6,"c(#sagaftramember', '#labor', '#maya', '#frenchthought', '#college', '#sensationandperception', '#descartes', '#libel', '#liable', '#etymology', '#lastlewks', '#filibuster', '#lobby', '#icouldntbreatheeither', '#bottomline', '#spines', '#literature', '#catcheton', '#fineart', '#fineexpletives', '#yesiamstillangry)"
2.548096676576465e+18,"Every Friday we share our SMALL WINS! Drop a comment below with one win from your week.

This week we have Chelsea Jordan in the spotlight! Chelsea is full of energy, drive and ambition and as we witnessed on our IG Lives a fab interviewer too. Thanks for being you @chelseae.j we are super impressed! 

#digilearning",positive,317,['#digilearning'],1,4,24,1,2021,April,9,c(#digilearning)
2.728683954558027e+18,"Sometimes the magic happens outside of the studio.  Awesome time yesterday evening, painting with the patrons of the Livingston Library! Support your local library!

Schedule a session for your library, YMCA, senior center or community group!  https://www.expressyourselfstudiosllc.com
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#ArtistinResidency, #artenrichment #workshops #groups #schools #communityorganizations #librariesrock #libraryprogram #librarylife #librarytime #libraryday #librarielove #loveyourlibrary 
#Art #artclasses #Artclassesforadults #adultartclasses #childrensartclasses #drawingclasses #paintingclasses #paintingclassesforeveryone #livingstonnj",positive,652,"['#ArtistinResidency', '#artenrichment', '#workshops', '#groups', '#schools', '#communityorganizations', '#librariesrock', '#libraryprogram', '#librarylife', '#librarytime', '#libraryday', '#librarielove', '#loveyourlibrary', '#Art', '#artclasses', '#Artclassesforadults', '#adultartclasses', '#childrensartclasses', '#drawingclasses', '#paintingclasses', '#paintingclassesforeveryone', '#livingstonnj']",22,1,11,0,2022,April,6,"c(#ArtistinResidency', '#artenrichment', '#workshops', '#groups', '#schools', '#communityorganizations', '#librariesrock', '#libraryprogram', '#librarylife', '#librarytime', '#libraryday', '#librarielove', '#loveyourlibrary', '#Art', '#artclasses', '#Artclassesforadults', '#adultartclasses', '#childrensartclasses', '#drawingclasses', '#paintingclasses', '#paintingclassesforeveryone', '#livingstonnj)"
2.5363017691197645e+18,"SWIPE SWIPE <U+270D><U+0001F3FD><U+270D><U+0001F3FD>- Read Caption<U+2060><U+2060>
<U+2060><U+2060>
Privelege 2.0 - When good men do nothing<U+2060><U+2060>
<U+2060><U+2060>
Written by Girl Unveiled, March 2021, London, United Kingdom<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
Inspired by Edmund Burke - Letters to Thomas Mercer<U+2060><U+2060>
<U+2060><U+2060>
Portrait is of Edmund Burke - Would it apply the same to the man begging to be unchained?<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
<U+2060><U+2060>
#privilege #bias #subconsciousbias #racism #racismisreal #socialinjustice #maleprivilege #whiteprivilege #opportunity #equalopportunity #microagressions #socialmobility #feminism #feminist #freedom #equality #blacklivesmatter #blm #socialjustice #socialmovements #racialequality #genderequality #poetry #poemsofinstagram #writersofinstagram #writerscommunity<U+2060><U+2060> #whengoodmendonothing #edmundburke #evilprevails",negative,727,"['#privilege', '#bias', '#subconsciousbias', '#racism', '#racismisreal', '#socialinjustice', '#maleprivilege', '#whiteprivilege', '#opportunity', '#equalopportunity', '#microagressions', '#socialmobility', '#feminism', '#feminist', '#freedom', '#equality', '#blacklivesmatter', '#blm', '#socialjustice', '#socialmovements', '#racialequality', '#genderequality', '#poetry', '#poemsofinstagram', '#writersofinstagram', '#writerscommunity', '#whengoodmendonothing', '#edmundburke', '#evilprevails']",29,0,48,0,2021,April,9,"c(#privilege', '#bias', '#subconsciousbias', '#racism', '#racismisreal', '#socialinjustice', '#maleprivilege', '#whiteprivilege', '#opportunity', '#equalopportunity', '#microagressions', '#socialmobility', '#feminism', '#feminist', '#freedom', '#equality', '#blacklivesmatter', '#blm', '#socialjustice', '#socialmovements', '#racialequality', '#genderequality', '#poetry', '#poemsofinstagram', '#writersofinstagram', '#writerscommunity', '#whengoodmendonothing', '#edmundburke', '#evilprevails)"
2.7729041386524984e+18,"<U+0001F337>Want to find out more about how to #growthegame? 

<U+0001F517>Head over to our blog for 5 quick tips to help support outdoor volleyball organizations in your community, wherever you are! <U+0001F917> (link in bio)

#sports #youthsports #blog #communityorganizations #nonprofit #volleyballplayer #volleyball #sandvolleyball #beachvolleyball #grassvolleyball #avpfirst #floridavolleyball #volleyballcommunity #gainesville #orlando #tampa #jacksonville #miami #outdoorvolleyball #volleyballlife",neutral,471,"['#growthegame', '#sports', '#youthsports', '#blog', '#communityorganizations', '#nonprofit', '#volleyballplayer', '#volleyball', '#sandvolleyball', '#beachvolleyball', '#grassvolleyball', '#avpfirst', '#floridavolleyball', '#volleyballcommunity', '#gainesville', '#orlando', '#tampa', '#jacksonville', '#miami', '#outdoorvolleyball', '#volleyballlife']",21,0,16,0,2022,April,6,"c(#growthegame', '#sports', '#youthsports', '#blog', '#communityorganizations', '#nonprofit', '#volleyballplayer', '#volleyball', '#sandvolleyball', '#beachvolleyball', '#grassvolleyball', '#avpfirst', '#floridavolleyball', '#volleyballcommunity', '#gainesville', '#orlando', '#tampa', '#jacksonville', '#miami', '#outdoorvolleyball', '#volleyballlife)"
2.804344726046028e+18,"Yesterday was International Whiskey Day! <U+0001F943>
.
.
Whiskey is a distilled alcohol made from fermented grain mash. It is typically aged in wooden casks anywhere from 2 years to 20+ years.
.
.
Many countries from all over the world have their own version of whiskey which makes this beverage very popular and unique. We offer a large selection of whiskeys that have an option for everyone. Stop on in and check them out. <U+0001F642>

#internationalwhiskeyday #whiskey #whisky #filibuster #sazerac #wigle #rye #wheat #smallcask",positive,510,"['#internationalwhiskeyday', '#whiskey', '#whisky', '#filibuster', '#sazerac', '#wigle', '#rye', '#wheat', '#smallcask']",9,0,9,0,2022,April,6,"c(#internationalwhiskeyday', '#whiskey', '#whisky', '#filibuster', '#sazerac', '#wigle', '#rye', '#wheat', '#smallcask)"
2.7232781765297014e+18,"We advocate for sustainable menstruation<U+0001FA78>
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#projectsomesha#projectsomeshaconversation##sustainablemenstruation #sustainablemenstruationoptions #sustainablemenstruationforall #sustainablemenstruationproducts #sustainablemenstruationkits #sustainablemenstruationawareness #sustainablemenstruationforthewin #sustainablemenstruationjourney#organizations #nonprofitorganizations #organizationsolutions #internationalorganizations #communityorganizations #organizationsupport",positive,500,"['#projectsomesha', '#projectsomeshaconversation', '#sustainablemenstruation', '#sustainablemenstruationoptions', '#sustainablemenstruationforall', '#sustainablemenstruationproducts', '#sustainablemenstruationkits', '#sustainablemenstruationawareness', '#sustainablemenstruationforthewin', '#sustainablemenstruationjourney', '#organizations', '#nonprofitorganizations', '#organizationsolutions', '#internationalorganizations', '#communityorganizations', '#organizationsupport']",16,0,5,0,2022,April,6,"c(#projectsomesha', '#projectsomeshaconversation', '#sustainablemenstruation', '#sustainablemenstruationoptions', '#sustainablemenstruationforall', '#sustainablemenstruationproducts', '#sustainablemenstruationkits', '#sustainablemenstruationawareness', '#sustainablemenstruationforthewin', '#sustainablemenstruationjourney', '#organizations', '#nonprofitorganizations', '#organizationsolutions', '#internationalorganizations', '#communityorganizations', '#organizationsupport)"
2.532343579117874e+18,"The challenges we face as a Haitian People began the day our ancestors were uprooted from their homes in #Africa and sold off for capitalist gains. And though these few short anecdotes captured in these 8 images does not encapsulate over 400 years of systemic oppression and meddling of invisible hands, they will shed some light on the most current events that have led to the rise of insecurity in our beloved #Ayiti.

 #repost @shebuildsinitiative 
We do not claim to know the answers, but took the time to educate ourselves. So, we encourage you to use this time and this social media post to educate and inform yourselves and others.

Repost and share with someone who should read this.

#ayiti #haiti #inifiyeAyiti
#peyilok #kotkobpetrokaribea #freehaiti #currentevents #socialmovements",negative,792,"['#Africa', '#Ayiti', '#repost', '#ayiti', '#haiti', '#inifiyeAyiti', '#peyilok', '#kotkobpetrokaribea', '#freehaiti', '#currentevents', '#socialmovements']",11,3,37,1,2021,April,9,"c(#Africa', '#Ayiti', '#repost', '#ayiti', '#haiti', '#inifiyeAyiti', '#peyilok', '#kotkobpetrokaribea', '#freehaiti', '#currentevents', '#socialmovements)"
2.5461160973191127e+18,"A vision of a new world, of reciprocity, gratitude and seeing the living world for what it is: an abundance of gifts. 

I see the white-washing & green-washing of the climate & environmentalism.

It is disturbing & shocking.  Discussing climate without involving social justice is a disservice.  There is only climate justice.

It is time to respect indigenous knowledge for the betterment of our earth.  For when we heal, the earth heals & vice versa.

We can only heal by decolonisation & dismantling systems of oppression.

#climate #climatejustice #oppression #justice #nature #earth #instaquotes #healing #integrity #climatechange #environmentalism #green #quotes #inspiration #advocate #knowledgeispower #wellbeing #socialmovements #heal #indigenouslivesmatter #evolvexplore #naturelover
#earthfocus #writerscommunity
#reading #bookclubofinstagram #instablog #readingcommunity 
#socialimpact #healingenergy

We offer outdoor coaching & a social impact bookclub - dm or comment below",positive,988,"['#climate', '#climatejustice', '#oppression', '#justice', '#nature', '#earth', '#instaquotes', '#healing', '#integrity', '#climatechange', '#environmentalism', '#green', '#quotes', '#inspiration', '#advocate', '#knowledgeispower', '#wellbeing', '#socialmovements', '#heal', '#indigenouslivesmatter', '#evolvexplore', '#naturelover', '#earthfocus', '#writerscommunity', '#reading', '#bookclubofinstagram', '#instablog', '#readingcommunity', '#socialimpact', '#healingenergy']",30,0,7,0,2021,April,9,"c(#climate', '#climatejustice', '#oppression', '#justice', '#nature', '#earth', '#instaquotes', '#healing', '#integrity', '#climatechange', '#environmentalism', '#green', '#quotes', '#inspiration', '#advocate', '#knowledgeispower', '#wellbeing', '#socialmovements', '#heal', '#indigenouslivesmatter', '#evolvexplore', '#naturelover', '#earthfocus', '#writerscommunity', '#reading', '#bookclubofinstagram', '#instablog', '#readingcommunity', '#socialimpact', '#healingenergy)"
2.759347417386226e+18,"<U+0001F44B><U+0001F3FE> Have you missed us?? We’ve been on holiday but we’re back and celebrating huge news — FIVE whole years of Our Women’s Voices!!!<U+0001F973><U+0001F973><U+0001F973><U+0001F973> We celebrated our birthday back in September but with event planning and the hustle and bustle of wrapping up the year we didn’t get to celebrate accordingly. Now we can and we want to thank our entire community for the way they have supported us the past 5 years, with every share, every event, every donation, we couldn’t be more thankful! We worked alongside such amazing artists, organizers, organizations and collectives and couldn’t be here without each and every one of you. We couldn’t tag everyone but thank you to everyone whose been on this journey with us! #swipe to see our very first sold out event in 2017<U+0001F973><U+0001F60D>

To celebrate we are doing giveaways and launching our $500 micro grants to celebrate 5 years tomorrow! Turn our post notifications on so you don’t miss the deets!!!<U+0001F440><U+0001F64C><U+0001F3FE>

With love always,
OWV

•
•
•
#ourwomensvoices #nonforprofits #communityorganizations #blackwomanled",positive,1027,"['#swipe', '#ourwomensvoices', '#nonforprofits', '#communityorganizations', '#blackwomanled']",5,31,96,0,2022,April,6,"c(#swipe', '#ourwomensvoices', '#nonforprofits', '#communityorganizations', '#blackwomanled)"
