post_id,description,sentiment,len_description,hashtags,num_hasht,comments,likes,mentions,year,month,day,hashtags_r
2548333807095227904,"A few shots from a friendly match last weekend with the firsts and reserves for @lymoregardensfc 

Be sure to follow them <U+0001F4AB><U+26BD><U+FE0F>

#sport #football #grassroots #eastlondon #soccer #photooftheday #photography #photographer #saturday #essexallianceleague #togethereveryoneachievesmore #canon",positive,285,"['#sport', '#football', '#grassroots', '#eastlondon', '#soccer', '#photooftheday', '#photography', '#photographer', '#saturday', '#essexallianceleague', '#togethereveryoneachievesmore', '#canon']",12,1,21,1,2021,April,9,"c(#sport', '#football', '#grassroots', '#eastlondon', '#soccer', '#photooftheday', '#photography', '#photographer', '#saturday', '#essexallianceleague', '#togethereveryoneachievesmore', '#canon)"
2548328371772165632,"So I donated my poetry career to god and god told me to donate it to Instagram, I have my soul family. No algorithms for me, thanks. #jimmywoporip<U+0001F64F><U+0001F3FE> My friends never thought I was much anyway. Love you guys. I’m inversely popular here due to *sigh* you tell me? Instagram? #haveityourway",positive,287,"['#jimmywoporip', '#haveityourway']",2,1,7,0,2021,April,9,"c(#jimmywoporip', '#haveityourway)"
2548324840397476864,"@agh4sea just dropped new policy that Andrew Grant Houston will implement as mayor. We’ll be talking through some of this policy, starting with this post on the proposed “office of the urban forest”. This post explains why Seattle would benefit from such an office that is dedicated to managing Seattle’s forestry. The points made in this post are just the tip of the iceberg- the topic of our environment is vast, and we are a city known for our nature.
Tomorrow we’ll have another post on the office of urban forestry, with more policy information. If you want to read the policy yourself, go to agh4sea.com

#seattlenature #evergreencity #seattletrees #landscaping #urbanforest #policy #youth4agh #agh4sea #wa #washington #washingtonstate #progressive #left #theleft #politics #mayor #campaign #grassroots #youthled #youth #youthrun #sunrisemovement #donate #seattle #pnw #usa #instagram #youthcampaign",positive,905,"['#seattlenature', '#evergreencity', '#seattletrees', '#landscaping', '#urbanforest', '#policy', '#youth4agh', '#agh4sea', '#wa', '#washington', '#washingtonstate', '#progressive', '#left', '#theleft', '#politics', '#mayor', '#campaign', '#grassroots', '#youthled', '#youth', '#youthrun', '#sunrisemovement', '#donate', '#seattle', '#pnw', '#usa', '#instagram', '#youthcampaign']",28,0,17,1,2021,April,9,"c(#seattlenature', '#evergreencity', '#seattletrees', '#landscaping', '#urbanforest', '#policy', '#youth4agh', '#agh4sea', '#wa', '#washington', '#washingtonstate', '#progressive', '#left', '#theleft', '#politics', '#mayor', '#campaign', '#grassroots', '#youthled', '#youth', '#youthrun', '#sunrisemovement', '#donate', '#seattle', '#pnw', '#usa', '#instagram', '#youthcampaign)"
2548545837166936576,"#ballschusstechnik 
#kleinfeldhelden
#tekkers 
#lastgoalwins #soccer #footballvideos #lovefootball #footballlove#grassroots
#vaporelite #footballtraining
#freekicks#soccertraining#soccerlife#mercurialelite #soccerworld @falkesport #footballskills#futebol#nikemercurialvapor#cleats  #soccerskills#futbol @derbystar @nikefootball @hummelsport #soccerdrills#nikemercurial #footballdrills #derbystar",positive,395,"['#ballschusstechnik', '#kleinfeldhelden', '#tekkers', '#lastgoalwins', '#soccer', '#footballvideos', '#lovefootball', '#footballlove', '#grassroots', '#vaporelite', '#footballtraining', '#freekicks', '#soccertraining', '#soccerlife', '#mercurialelite', '#soccerworld', '#footballskills', '#futebol', '#nikemercurialvapor', '#cleats', '#soccerskills', '#futbol', '#soccerdrills', '#nikemercurial', '#footballdrills', '#derbystar']",26,2,23,4,2021,April,9,"c(#ballschusstechnik', '#kleinfeldhelden', '#tekkers', '#lastgoalwins', '#soccer', '#footballvideos', '#lovefootball', '#footballlove', '#grassroots', '#vaporelite', '#footballtraining', '#freekicks', '#soccertraining', '#soccerlife', '#mercurialelite', '#soccerworld', '#footballskills', '#futebol', '#nikemercurialvapor', '#cleats', '#soccerskills', '#futbol', '#soccerdrills', '#nikemercurial', '#footballdrills', '#derbystar)"
2548412356150390784,"Something satisfying about those scoreboard quickscopes! Shoutout to @hablepwn! 

#live #livenow #linkinbio",positive,107,"['#live', '#livenow', '#linkinbio']",3,5,41,1,2021,April,9,"c(#live', '#livenow', '#linkinbio)"
2548491788921592832,"Lesssggoooo @brumbiesrugby!! We're right behind you taking on @redrugby at Suncorp tonight! <U+0001F499><U+0001F49B> #brumbiesnation #brumbiesfamily

#oneills #oneteam #teamoneills #superrugby #highperformance #custom #quality #teamwear #sportswear #clubwear #apparelpartner #grassroots #professional",positive,278,"['#brumbiesnation', '#brumbiesfamily', '#oneills', '#oneteam', '#teamoneills', '#superrugby', '#highperformance', '#custom', '#quality', '#teamwear', '#sportswear', '#clubwear', '#apparelpartner', '#grassroots', '#professional']",15,0,2,2,2021,April,9,"c(#brumbiesnation', '#brumbiesfamily', '#oneills', '#oneteam', '#teamoneills', '#superrugby', '#highperformance', '#custom', '#quality', '#teamwear', '#sportswear', '#clubwear', '#apparelpartner', '#grassroots', '#professional)"
2548523848492908032,"Thank you to everyone who purchased a @bedstuystrong t-shirt!<U+0001F49C> All proceeds went directly back to the Bed-Stuy community, including to provide no-contact grocery deliveries for vulnerable members of the community. 

If you’re in the Bed Stuy area consider getting involved or connect with one of the thousands of mutual aid funds doing incredible work in your neighborhoods throughout the country. 
.
.
. 

#bedstuy #brooklyn #newyork #ny #mutualaid #mutualfunds #neighborhood #design #tshirt #merch #tshirtdesign #equality #equity #typography #colors #type #design #femmetype #typegoodness #goodtype #contemporarytype #type01 #art #nyc",positive,636,"['#bedstuy', '#brooklyn', '#newyork', '#ny', '#mutualaid', '#mutualfunds', '#neighborhood', '#design', '#tshirt', '#merch', '#tshirtdesign', '#equality', '#equity', '#typography', '#colors', '#type', '#design', '#femmetype', '#typegoodness', '#goodtype', '#contemporarytype', '#type01', '#art', '#nyc']",24,2,36,1,2021,April,9,"c(#bedstuy', '#brooklyn', '#newyork', '#ny', '#mutualaid', '#mutualfunds', '#neighborhood', '#design', '#tshirt', '#merch', '#tshirtdesign', '#equality', '#equity', '#typography', '#colors', '#type', '#design', '#femmetype', '#typegoodness', '#goodtype', '#contemporarytype', '#type01', '#art', '#nyc)"
2548519595092024320,"Canidae Collective is excited to share that we will be launching our summer survival care package program for our unsheltered communities this week! <U+2600><U+FE0F><U+0001F321><U+FE0F>

<U+0001F49C><U+0001F43A><U+0001F5A4><U+0001F43A><U+0001F49C><U+0001F43A><U+0001F5A4><U+0001F43A><U+0001F49C><U+0001F43A><U+0001F5A4>

#laredomutualaid #solidaritynotcharity #feminism #laredotexas #Laredo #ayudamutua #mutualaid #lgbtqia #leftism #feminismo #southtexas #mutualaidrequest #LaredoTX #communityaid #lgbtq #intersectionalfeminism",positive,374,"['#laredomutualaid', '#solidaritynotcharity', '#feminism', '#laredotexas', '#Laredo', '#ayudamutua', '#mutualaid', '#lgbtqia', '#leftism', '#feminismo', '#southtexas', '#mutualaidrequest', '#LaredoTX', '#communityaid', '#lgbtq', '#intersectionalfeminism']",16,0,2,0,2021,April,9,"c(#laredomutualaid', '#solidaritynotcharity', '#feminism', '#laredotexas', '#Laredo', '#ayudamutua', '#mutualaid', '#lgbtqia', '#leftism', '#feminismo', '#southtexas', '#mutualaidrequest', '#LaredoTX', '#communityaid', '#lgbtq', '#intersectionalfeminism)"
2548508873904450560,"Sharing Neeshjizhii (dried steamed corn) stew with unsheltered relatives today at #taalahooghaninfoshop. Such a welcome nourishing traditional meal. Thanks to @shaanaanaa for holding it down as always with #kinlanimutualaid.
Special welcome back to Shane who was just released from jail and is focused on recovery while volunteering to support other relatives on the streets. We organize together, this is how we build true solidarity not charity and bring our people up through the compounding crises of capitalism, settler colonialism, and white supremacy.

P.s. #fuckthepolice .

www.kinlanimutualaid.org

#mutualaid #indigenousmutualaid",positive,640,"['#taalahooghaninfoshop', '#kinlanimutualaid', '#fuckthepolice', '#mutualaid', '#indigenousmutualaid']",5,0,97,1,2021,April,9,"c(#taalahooghaninfoshop', '#kinlanimutualaid', '#fuckthepolice', '#mutualaid', '#indigenousmutualaid)"
2548504724406867968,"Ok, guys! (DM’d) Here’s a mama who’s in desperate need of some help. Please donate ! Every bit helps! Share, spread the word! #donate #mutualaidcanada #mutualaid #help #prochoice #prochoicecanada #prochoicemoms",negative,210,"['#donate', '#mutualaidcanada', '#mutualaid', '#help', '#prochoice', '#prochoicecanada', '#prochoicemoms']",7,2,5,0,2021,April,9,"c(#donate', '#mutualaidcanada', '#mutualaid', '#help', '#prochoice', '#prochoicecanada', '#prochoicemoms)"
2548504371238518272,"Repost from POL Savannah.

Here we go, Fam!

We have a neighbor who needs help with a utility bill and a loan that once cleared will allow this family to get back on their feet.

You can give them a hand up TODAY and change their lives.

Let's work together to help our neighbor out.  Any assistance no matter how small will help.

#directrelief
#neighborshelpingneighbors
#pandemicoflove 
#mutualaid
Reposted from @pandemicoflovesav",positive,433,"['#directrelief', '#neighborshelpingneighbors', '#pandemicoflove', '#mutualaid']",4,0,1,1,2021,April,9,"c(#directrelief', '#neighborshelpingneighbors', '#pandemicoflove', '#mutualaid)"
2548501477904435712,"#Repost @4thstreetfarms with @get_repost
···
Spring is here!  Peas, radishes, chard, and kale have all sprouted and the fruit trees are ready to burst into flower. 

#givetimegetfood #communitygarden #mutualaid #weinlandpark #columbusohio #cbuseats #gardenlife",positive,260,"['#Repost', '#givetimegetfood', '#communitygarden', '#mutualaid', '#weinlandpark', '#columbusohio', '#cbuseats', '#gardenlife']",8,0,1,2,2021,April,9,"c(#Repost', '#givetimegetfood', '#communitygarden', '#mutualaid', '#weinlandpark', '#columbusohio', '#cbuseats', '#gardenlife)"
2548498560884615168,"Tomorrow (Saturday) from 10am-1pm at Mcminnville Public Library. Come by. say hi! Checkout some free seeds. Donate seeds. Chat and meet community members. 
We would love to see you!! <U+0001F331><U+0001F49A><U+0001F332><U+0001F33C>
*
*
*
#mcminnvilleseedlibrary #mcminnvilleoregon #seedlibrary #seedsaving #mutualaid #communitycare #community #pnw #seedsnotbombs #growsomethingbeautiful #seedsforthefuture",positive,361,"['#mcminnvilleseedlibrary', '#mcminnvilleoregon', '#seedlibrary', '#seedsaving', '#mutualaid', '#communitycare', '#community', '#pnw', '#seedsnotbombs', '#growsomethingbeautiful', '#seedsforthefuture']",11,0,9,0,2021,April,9,"c(#mcminnvilleseedlibrary', '#mcminnvilleoregon', '#seedlibrary', '#seedsaving', '#mutualaid', '#communitycare', '#community', '#pnw', '#seedsnotbombs', '#growsomethingbeautiful', '#seedsforthefuture)"
2548493453520566272,"Repost from @xochitzillin
•
Buenas Tarde Mi Gente <U+270A><U+0001F3FE><U+0001F33B> We wanna give y’all an update on the #mutualaidBingo game we have going on!! <U+26AA><U+FE0F><U+0001F535><U+26AB><U+FE0F><U+0001F534><U+0001F534><U+26AB><U+FE0F><U+0001F535><U+26AA><U+FE0F>
So far we are killing it !! <U+270A><U+0001F3FE><U+0001F56F>Huge Thank you to 
@SAILORMOONEY @FRUTH.ER @witchworms  @danielugghhh for Sponsoring ! Y’all are making a huge difference for the Comrade!!
We know times are hard but there is still time to play 
We ask that : 
IF YOU’RE IN A PLACE TO DONATE PLEASE SPONSOR AN ITEM!! 
 IF NOT PLEASE SHARE  THIS POST, THE MORE EYES THAT SEE THIS THE BETTER 

<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+0001F4A6><U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+0001F4A6><U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+0001F4A6><U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+0001F4A6><U+270A><U+0001F3FE><U+270A><U+0001F3FE>
Trip updates:  @noemiii_3  and our comrade  have started the trip today, please send them lots of prayers , light and endurance as they start the journey !!! 
<U+26AB><U+FE0F> If your just tuning  in we are playing  a little round of #MutualAid #Bingo  to raise funds for an Oxnard comrade heading to Line 3 ( See @resist_line_3 for more info and context) to aid them with costs of travel, housing & food for long stay.
<U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B><U+0001F56F><U+0001F33B>

Rules:
1.	Choose an  item from the bingo card to sponsor! 
	2.	Message @xochitzillin and let them know what item your interested in sponsoring . 
	3.	They will tell you how much the items are and you can send the donation to :
	-Venmo : @Xochitzillin
	-Cash app: $Xochitzillin

Anyone who sponsors an item, will also automatically be entered in a raffle to win a little something  something from us and our friends over at 

@dalemorenx 
@picamules805
More to be announced..",positive,1439,"['#mutualaidBingo', '#MutualAid', '#Bingo']",3,5,5,11,2021,April,9,"c(#mutualaidBingo', '#MutualAid', '#Bingo)"
2548488352618740224,help this mother & her daughter if you can <U+0001F308><U+0001F308><U+0001F308><U+0001F98B><U+0001F98B><U+0001F98B><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #wealthredistribution #solidarity #realalliesshowup #allyship #fundraiser #mutualaid,neutral,142,"['#wealthredistribution', '#solidarity', '#realalliesshowup', '#allyship', '#fundraiser', '#mutualaid']",6,0,1,0,2021,April,9,"c(#wealthredistribution', '#solidarity', '#realalliesshowup', '#allyship', '#fundraiser', '#mutualaid)"
2548482065809908736,The Jesus Lizard 4/9/21 @thejesuslizard #saveourstages #civl #solidarity #mutualaid #dsa #plentytoughandunionmade,neutral,113,"['#saveourstages', '#civl', '#solidarity', '#mutualaid', '#dsa', '#plentytoughandunionmade']",6,0,1,1,2021,April,9,"c(#saveourstages', '#civl', '#solidarity', '#mutualaid', '#dsa', '#plentytoughandunionmade)"
2548473808181015552,"El centro de distribución de alimentos @stfrancisbreadline ha sido compañero de ayuda mutua durante toda la pandemia.  Hace poco renovamos nuestro compromiso de solidaridad y ¡expandido!Esto es amor. 

The Breadline located at St. Francis of Assisi Roman Catholic Church is our mutual aid partner for food for our participants.They have been supporting our work during the pandemic and we recently re-committed to our collaboration- and expanded! This is love! 
#mutualaid 
#ayudamutua 
#saludenlascalles 
#healthonthestreets 
#laviviendaesunderechohumano
#housingisahumanright 
#bronxmóvil 
@stfrancisnyc",positive,605,"['#mutualaid', '#ayudamutua', '#saludenlascalles', '#healthonthestreets', '#laviviendaesunderechohumano', '#housingisahumanright', '#bronxm']",7,0,10,2,2021,April,9,"c(#mutualaid', '#ayudamutua', '#saludenlascalles', '#healthonthestreets', '#laviviendaesunderechohumano', '#housingisahumanright', '#bronxm)"
2548472865536291328,"It’s always a good start to the weekend with a few cakes, pies, and a couple batches of the ever-popular s’mores brownies out the door <U+2728>
.
Just a heads up for Custom Orders: They will be slowing down over the next few weeks as I transition into an exciting new job! If you’d like to place a custom order, your best bet is to DM soon to get on the limited calendar <U+0001F4C6>
.
.
#bakesbyariel #feedfeed #thebakefeed #f52grams #f52community #kingarthurbaking #howiholiday #foodandwine #homebaker #seattlebaker #pie #nosoggybottoms #flakyaf #pielove #pastrylove #layercake #frosting #piesandtarts #buylocal #farmersmarket #bakersofinstagram #bakersagainstracism #pieitforward #brownsugar #smbc #smoresbrownies #smores #mutualaid #massvaccination #getvaccinated",positive,749,"['#bakesbyariel', '#feedfeed', '#thebakefeed', '#f52grams', '#f52community', '#kingarthurbaking', '#howiholiday', '#foodandwine', '#homebaker', '#seattlebaker', '#pie', '#nosoggybottoms', '#flakyaf', '#pielove', '#pastrylove', '#layercake', '#frosting', '#piesandtarts', '#buylocal', '#farmersmarket', '#bakersofinstagram', '#bakersagainstracism', '#pieitforward', '#brownsugar', '#smbc', '#smoresbrownies', '#smores', '#mutualaid', '#massvaccination', '#getvaccinated']",30,1,18,0,2021,April,9,"c(#bakesbyariel', '#feedfeed', '#thebakefeed', '#f52grams', '#f52community', '#kingarthurbaking', '#howiholiday', '#foodandwine', '#homebaker', '#seattlebaker', '#pie', '#nosoggybottoms', '#flakyaf', '#pielove', '#pastrylove', '#layercake', '#frosting', '#piesandtarts', '#buylocal', '#farmersmarket', '#bakersofinstagram', '#bakersagainstracism', '#pieitforward', '#brownsugar', '#smbc', '#smoresbrownies', '#smores', '#mutualaid', '#massvaccination', '#getvaccinated)"
2548469659041805312,"PLEASE POST. SAVE, SEND, AND SHARE. <U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8>PLEASE TURN ON POST NOTIFICATIONS LOVES. SAVE THIS POST!!! GIVE THE PERSON ABOVE IN THIS THREAD A COMPLIMENT? 5 WORDS OR MORE SO THIS POST IS SEEN) DON’T USE THE WORDS “B**ST”, “B**P”, OR “ALG**ITHIM”. 

FOLLOWER BROUGHT TO MY ATTENTION THAT DIFFERENT PAYMENT FORMS ARE TRYING TO STOP MUTUAL AID FROM BEING SENT. THIS IS NOT A SCAM. EACH INDIVIDUAL REALLY NEEDS YOUR HELP. 

WE DEPEND ON YOU GUYS FOR ENGAGEMENT AS THIS PLATFORM SUPPRESSES US. 

PLEASE, PLEASE COMMENT ON THIS POST AND DONATE. ANYTHING HELPS. EVERYTHING ADDS UP. 
PLEASE SHARE IF UNABLE! XX

#soladarity #mutualaid #mutualaidfunds #mutualaiddisasterrelief #mutualaidnetwork #mutualaidnotcharity #helpyourneighbor #donate #louisiana #neworleanslouisiana #helpeachother #donatetoday #donateplease #supportothers #mutualfunds #financialassistance #mutualaidla #donationswelcome #mutualfunds #blm #nojusticenopeace #womenofcolor #mutualaidnetwork #mutualaidfunds #blackownedbusiness #blackgirlmagic #blacklivesmatter #mutualaid",negative,1030,"['#soladarity', '#mutualaid', '#mutualaidfunds', '#mutualaiddisasterrelief', '#mutualaidnetwork', '#mutualaidnotcharity', '#helpyourneighbor', '#donate', '#louisiana', '#neworleanslouisiana', '#helpeachother', '#donatetoday', '#donateplease', '#supportothers', '#mutualfunds', '#financialassistance', '#mutualaidla', '#donationswelcome', '#mutualfunds', '#blm', '#nojusticenopeace', '#womenofcolor', '#mutualaidnetwork', '#mutualaidfunds', '#blackownedbusiness', '#blackgirlmagic', '#blacklivesmatter', '#mutualaid']",28,2,53,0,2021,April,9,"c(#soladarity', '#mutualaid', '#mutualaidfunds', '#mutualaiddisasterrelief', '#mutualaidnetwork', '#mutualaidnotcharity', '#helpyourneighbor', '#donate', '#louisiana', '#neworleanslouisiana', '#helpeachother', '#donatetoday', '#donateplease', '#supportothers', '#mutualfunds', '#financialassistance', '#mutualaidla', '#donationswelcome', '#mutualfunds', '#blm', '#nojusticenopeace', '#womenofcolor', '#mutualaidnetwork', '#mutualaidfunds', '#blackownedbusiness', '#blackgirlmagic', '#blacklivesmatter', '#mutualaid)"
2548467647587362816,Members of the @elmontfd on a recent mutual aid to the @southfloralparkfd #k2mphotography #firstduefotog #elmontfd #mutualaid,neutral,125,"['#k2mphotography', '#firstduefotog', '#elmontfd', '#mutualaid']",4,1,140,2,2021,April,9,"c(#k2mphotography', '#firstduefotog', '#elmontfd', '#mutualaid)"
2548452361608818688,"#Repost @indigenousaction 
Repost from jennbearcat via@indigenousmutualaid

This is what happens when you force ppl into concentration camps and poison their environment for a few generations, weakening their immune systems, THEN when a pandemic hits you send them body bags while everyone else gets PPE. 

Our genocide is ongoing. 

DONATE TO YOUR LOCAL INDIGENOUS MUTUAL AID EFFORTS. If you don't know, or can't find your local Indig mutual aid, please donate to @indigenousmutualaid. Our work is ongoing and spans across the so-called US and beyond. This battle is not over.

#indigenousmutualaid #solidaritynotcharity #solidarityandceremonynotcharity #mutualaid",negative,665,"['#Repost', '#indigenousmutualaid', '#solidaritynotcharity', '#solidarityandceremonynotcharity', '#mutualaid']",5,0,3,3,2021,April,9,"c(#Repost', '#indigenousmutualaid', '#solidaritynotcharity', '#solidarityandceremonynotcharity', '#mutualaid)"
2548448261220498432,"Last week we had another successful food distribution at the NHPI Interfaith Group site! We were joined by Susan Park and Spencer of Wygold LLC, and assisted by amazing community leader, Mele Faiva.
·
·
·
#NHPI #NativeHawaiian #PacificIslander #FoodDistribution #FeedTheCommunity #MutualAid #COVID19 #CulturallyRelevant #ProduceDistribution #TalkStory",positive,351,"['#NHPI', '#NativeHawaiian', '#PacificIslander', '#FoodDistribution', '#FeedTheCommunity', '#MutualAid', '#COVID19', '#CulturallyRelevant', '#ProduceDistribution', '#TalkStory']",10,1,16,0,2021,April,9,"c(#NHPI', '#NativeHawaiian', '#PacificIslander', '#FoodDistribution', '#FeedTheCommunity', '#MutualAid', '#COVID19', '#CulturallyRelevant', '#ProduceDistribution', '#TalkStory)"
2548441284692233728,"When the former Mayor comes out to kick back on the mutual aid farm just know your doing shsh right!
.
.
 #eastpaloalto #urbanfarming #mutualaid #weouthere",positive,155,"['#eastpaloalto', '#urbanfarming', '#mutualaid', '#weouthere']",4,0,9,0,2021,April,9,"c(#eastpaloalto', '#urbanfarming', '#mutualaid', '#weouthere)"
2548436932155522048,"Transparency is one of our core values. If you have any questions about what we do or how we do it, feel free to email us at fnbsaskatoon@gmail.com, or reach out to us in the DMs. E-transfer is still pretty much the only way we're accepting cash donations, but we're hoping to bring more options to you soon! All donations to fnbsaskatoon@gmail.com. Solidarity <U+270A><U+0001F955><U+0001F96C><U+0001F34E><U+0001F966>
.
.
[Image description: 4 panel post of text superimposed over an image of a graffiti mural. The graffiti mural is an amorphous blue cloud in which a smiling, spectacled face can be seen hidden among curling smoke-like shapes that almost seem liquid. Four white flowers on lily pads are painted outside of the cloud form, on a forest-green brick wall. The first panel has the purple fist holding an orange carrot logo of Food Not Bombs over a title reading ""Questions on Donations."" The text on the following three panels reads ""Where do the dollars go? All money donated to Food Not Bombs Saskatoon goes directly to feeding people. Because we’re organized as a decentralized mutual aid collective, none of the money goes towards anything besides getting food to people who need it.
No bureaucracy, no political contributions, just food. Do you take food items? Of course! If you’ve got something you want to give us to distribute, reach out to us in our DMs! If you’re thinking about purchasing items to donate, consider donating the money instead. Chances are, we can deliver more nutrition per dollar through bulk purchases, and have a lower carbon footprint by avoiding the extra steps in transport. Who gets the food?Anyone who asks for it! We do not ask questions and we do not means test. All applications are automatically accepted.""
.
.
.
#yxe #sk #mutualaid #solidaritynotcharity #solidarity #community #communityovercapitalism #treaty6territory",neutral,1822,"['#yxe', '#sk', '#mutualaid', '#solidaritynotcharity', '#solidarity', '#community', '#communityovercapitalism', '#treaty6territory']",8,2,21,2,2021,April,9,"c(#yxe', '#sk', '#mutualaid', '#solidaritynotcharity', '#solidarity', '#community', '#communityovercapitalism', '#treaty6territory)"
2548434460451097088,"Greetings Relatives
I have been meditating and praying on how more people can be served in our Community.  There has been an influx of folx reaching out that need services but are not able to pay due to loss of income from the pandemic.  There are already a few people who donate regularly to my work so I can continue to offer sliding scale and free sessions to those in need but more is needed. If this feels doable and is in your heart to aid a BBIPOC person in accessing services please share and or donate. 
Any and ALL donations are welcome. Venmo @groundedwomb 
Cashapp $groundedwomb 
If you would like to schedule a sponsored  session please email elyde@groundedwomb.com and in the subject write sponsored session request. 

Thank you: Tlazochamati 

#mutualaid #communitycare #communityhealing #selfcare #plantmedicine",neutral,827,"['#mutualaid', '#communitycare', '#communityhealing', '#selfcare', '#plantmedicine']",5,1,41,2,2021,April,9,"c(#mutualaid', '#communitycare', '#communityhealing', '#selfcare', '#plantmedicine)"
2548433258212714496,"Today was demolition & planning day for the Greenwood Community Garden project @ the Historic Vernon AME Chapel. Reverend Turner greeted us with a smile & gave a few swings as we demolished an aging structure to make room for new raised beds. 

Thank you to everyone who came out this week! We'll be meeting every Friday for the rest of April (Shift A: 10am-12pm, shift B: 5pm-7pm). DM us for more info!

#CommunityGarden #MutualAid #Communalism",positive,445,"['#CommunityGarden', '#MutualAid', '#Communalism']",3,0,8,0,2021,April,9,"c(#CommunityGarden', '#MutualAid', '#Communalism)"
2548429703497544192,"Outlaws who aren’t really outlaws.

#Labor #leftisbest #radicalpolitics #directaction #solidarity #mutualaid #anticapitalist #organizing #antifascist #antiracist #socialism #revolutionary #anarchism #democracy #politics #republicans #democrats #trumpsnowflakes",neutral,260,"['#Labor', '#leftisbest', '#radicalpolitics', '#directaction', '#solidarity', '#mutualaid', '#anticapitalist', '#organizing', '#antifascist', '#antiracist', '#socialism', '#revolutionary', '#anarchism', '#democracy', '#politics', '#republicans', '#democrats', '#trumpsnowflakes']",18,0,19,0,2021,April,9,"c(#Labor', '#leftisbest', '#radicalpolitics', '#directaction', '#solidarity', '#mutualaid', '#anticapitalist', '#organizing', '#antifascist', '#antiracist', '#socialism', '#revolutionary', '#anarchism', '#democracy', '#politics', '#republicans', '#democrats', '#trumpsnowflakes)"
2548429124826201088,"This is one of our unhoused neighbors we helped this week! He gave consent to have his picture taken and posted.

Thanks to your donations, we have bought our two unhoused neighbors a tent, a phone and a 30-day plan, a week’s worth of food, a week-long stay at a motel, and we’ve given them cash to buy their own things. It’s been a stressful week but we were able to help them find somewhere they feel safe. We’re so grateful for everyone’s support.

If you’d like to help them keep their cell plan, you can send mutual aid to our Venmo or Cashapp: TorranceForJustice

#torrance #torranceca #mutualaid #la #southbay",positive,616,"['#torrance', '#torranceca', '#mutualaid', '#la', '#southbay']",5,2,138,0,2021,April,9,"c(#torrance', '#torranceca', '#mutualaid', '#la', '#southbay)"
2548427292076984832,"Sunny is owed. Sign up on Patreon at http://Patreon.com/HRGSunny to redistribute your wealth sustainably. <U+2800>
-<U+2800>
-<U+2800>
-<U+2800>
-<U+2800>
-<U+2800>
[image description: a digital graphic with a background of a clear grey sky over snow covered mountains. Black text at the top reads ""SUNNY IS OWED."" Dark blue text below reads ""$585/$2000"". Yellow text in the center reads ""http://PATREON.COM/HRGSUNNY"". Blue text below reads ""VENMO: @EOVERMAN778 CASHAPP: $MXPRINCESSS"" and orange text that reads ""NOTE: SUNNY"". Black text just above the mountains reads ""BLACK, TRANS, NON-BINARY, DISABLED, ARTIST"". End image description.] #WealthRedistribution #Redistribution #Reparations #HousingReparations #ReparationsPhilly #HousingReparationsPhilly #ReparationsAreOwed #ReparationsNow #Housing #HousingPhilly #MutualAid #MutualAidPhilly",neutral,800,"['#WealthRedistribution', '#Redistribution', '#Reparations', '#HousingReparations', '#ReparationsPhilly', '#HousingReparationsPhilly', '#ReparationsAreOwed', '#ReparationsNow', '#Housing', '#HousingPhilly', '#MutualAid', '#MutualAidPhilly']",12,0,8,1,2021,April,9,"c(#WealthRedistribution', '#Redistribution', '#Reparations', '#HousingReparations', '#ReparationsPhilly', '#HousingReparationsPhilly', '#ReparationsAreOwed', '#ReparationsNow', '#Housing', '#HousingPhilly', '#MutualAid', '#MutualAidPhilly)"
2548424662103339008,"Our neighbor is in need of aid! Share if you can’t afford to send money <U+0001F49A>

—

#ImageDescription #AltText 
A flyer with a blue-gray background has an image of some soft blue flower-heads at the center. Glowing white words arch around the bouquet: “Black Disabled Trans Femme
Seeking Safe Housing & Support”

Lined up underneath this in regular white text reads:
“CashApp $m4ges
Venmo @ m4ges
KO-FI ko-fi.com/mages

She has chosen to stay anonymous and is seeking emergency safety, housing, and financial support to help her get out of the traumatic & abusive environment they currently are in.

MUTUAL AID GOAL $3333”",neutral,616,"['#ImageDescription', '#AltText']",2,1,4,0,2021,April,9,"c(#ImageDescription', '#AltText)"
2548423216721688064,"Hey guys!! New raffle dropped a couple days ago and I'm making this post to boost it! All proceeds are going to trans mutual funds! To enter simply get $10 to @haylgents 
This baddy is loaded with beautiful calming works by various local artists (tagged in each photo)
Please like and share!!

#raffle #transhealthcare #transrights #donate #gofundme #mutualaid #localart #artistssupportingartists",positive,396,"['#raffle', '#transhealthcare', '#transrights', '#donate', '#gofundme', '#mutualaid', '#localart', '#artistssupportingartists']",8,4,12,1,2021,April,9,"c(#raffle', '#transhealthcare', '#transrights', '#donate', '#gofundme', '#mutualaid', '#localart', '#artistssupportingartists)"
